planet_ID,T_q1,T_q2,T_q3,log_H2O_q1,log_H2O_q2,log_H2O_q3,log_CO2_q1,log_CO2_q2,log_CO2_q3,log_CH4_q1,log_CH4_q2,log_CH4_q3,log_CO_q1,log_CO_q2,log_CO_q3,log_NH3_q1,log_NH3_q2,log_NH3_q3
2533,1911.3481993774856,1929.3658159703639,1947.1084747692823,-6.8996294275536725,-6.74369149095543,-6.613547867582164,-6.480043752294867,-6.404657576363761,-6.328529070484343,-11.232083012562192,-9.743539870783144,-8.21552473413883,-3.9900272497959404,-3.769130411327538,-3.5865437940069813,-11.232701621116554,-9.545603192867668,-7.8289524063469695
2534,468.2074021843047,474.40728853177825,480.55687697692144,-7.55682708714038,-5.853683774352908,-5.40759880568913,-5.57345091098039,-5.266634490990181,-4.976778843173556,-5.099354193790326,-4.980937199093258,-4.879047345184502,-5.315278832925123,-4.76295548406104,-4.283277330555682,-4.5880430961397,-4.520997744281299,-4.4603529867542795
2535,660.2265651395279,669.9340950267817,679.7457559397295,-10.138557772497574,-7.552205567251564,-6.897953047105678,-10.760906034726785,-9.277321113329329,-8.45259540367773,-11.255977018786357,-9.75268999342074,-8.402876335682194,-4.20339780812855,-3.9188462978301137,-3.608988765003825,-11.02285489009554,-8.732051403061364,-7.201300501179187
2536,1418.236711101005,1440.303978715561,1464.2958232246383,-7.372861497157373,-6.01304538727771,-5.715952061712407,-6.151489763568105,-6.000510939159711,-5.851565546190177,-4.456322314566543,-4.385440082873299,-4.313078911749365,-4.5828709755491515,-3.8530313160340115,-3.390266753132083,-11.00622419499926,-9.051668161316334,-6.993577813242679
2537,478.64585981889314,487.8436221188305,497.853921503442,-4.993302595399469,-4.825250372658551,-4.674932507055038,-5.8868849328514505,-5.602911768200006,-5.348758555714364,-10.69978995967599,-8.696022910437268,-7.512212521222575,-3.8916116603714115,-3.5535774598792127,-3.254423178922389,-11.243413609173166,-9.506085774025165,-7.860471283635023
2538,3186.998521209235,3239.7939383654175,3293.859224355623,-6.088787081502969,-6.029326575421905,-5.980283771536004,-6.106722807788924,-6.0046266604972,-5.919338954363826,-11.133551563073418,-9.349829287795496,-7.651438086073103,-4.253517812762017,-4.035341170818448,-3.8410677836152516,-11.125714343441144,-9.09764739091447,-7.331818760967775
2539,1364.9055224360477,1408.144048560793,1446.4823978531285,-11.120273313101357,-9.194535054362184,-7.118136023199905,-7.417872085185668,-7.209306239878084,-7.006160080209391,-7.174718368267146,-6.917876776961955,-6.721615309306605,-10.566966951141842,-8.001735284517432,-6.032304774105396,-6.007170500980128,-5.872779555353668,-5.747832468972088
2540,1447.1033489148087,1468.7389288697534,1489.5795094376476,-5.144916488791866,-5.07061646312512,-4.997728759011384,-10.83423515232609,-8.690889602801743,-7.914962341104014,-5.080914508697493,-5.012803382334379,-4.952447042099966,-8.363194556031882,-5.29344307653528,-4.464552809419477,-11.151945591347639,-9.380791627621573,-7.523449038474786
2541,335.1862841741458,339.3335978571436,343.3853289206467,-10.983575900904594,-8.812132762882033,-6.870076633872629,-8.021149063176694,-7.481470462351229,-7.008334254511643,-4.988936720529859,-4.922110209563674,-4.852028632190112,-3.5563071497407615,-3.2059989058345644,-2.8824855019565865,-11.077475458886163,-9.118867309000365,-7.563257918534759
2542,749.2534954519383,759.2508861101886,769.0102680085071,-11.094614485492773,-9.355407646682773,-7.551583256778505,-7.497938960904423,-7.1778298471898685,-6.917711430006491,-11.20510584639595,-9.588246143101825,-8.048299477986081,-4.098662807194352,-3.770300501201167,-3.499314875923661,-4.9895241791031335,-4.9380802352687665,-4.884130183670533
2543,484.95444062585165,494.69520794213025,504.5391348004903,-6.299603538145094,-6.02182905365358,-5.77353815364931,-10.099668250047273,-8.589593298792602,-7.90480049973671,-7.444685843990026,-6.97999235334187,-6.689963766123975,-3.9080674899210113,-3.5798618164558906,-3.242224862556394,-6.335289237365276,-6.161001870036653,-6.002074735531202
2544,610.6848292881901,623.9892931784309,635.584632346563,-5.289037433056468,-5.127689174732931,-4.96594998070952,-7.356119741425367,-7.0135089578127765,-6.681357642072347,-11.156700179361206,-9.45210473822746,-8.08182103142758,-9.712879650982844,-6.780454215729804,-5.678040249838862,-11.041858660221175,-9.336274822046395,-7.4486149136888775
2545,1142.8280522586679,1149.7938835694877,1156.1496824282917,-4.310445050686573,-4.264887140056941,-4.222349105131185,-6.764870105055568,-6.631195993642884,-6.513233169896568,-3.744823262160656,-3.721179659633989,-3.6931921924682958,-8.872932950580179,-5.3050331910704065,-4.399352474561831,-5.7261222369249385,-5.611033912463504,-5.4978858484883055
2546,1522.6887567010638,1557.4490026769893,1588.67017505837,-5.5036856157381475,-5.3801019795731735,-5.272876716445227,-7.584021094321036,-7.150104190135199,-6.804559283263796,-11.230049063955299,-9.864428632709055,-8.055492242835285,-4.008338153603282,-3.571141737495592,-3.186394649893622,-10.961945073671973,-9.082118263075113,-7.162983125686886
2547,1060.3390215198094,1077.6463126446663,1095.1087578506588,-6.106955354313291,-5.891413945826064,-5.712553666659544,-7.226827345145316,-6.92170864196109,-6.672107682357654,-5.356158672270276,-5.277765178380475,-5.206686009910027,-3.39001649591909,-3.020836173898806,-2.6914547026415954,-10.194419620090823,-7.092925922146238,-6.534387367888
2548,977.6346772670989,989.5234685268869,1001.0184578921537,-6.86041843165344,-6.624708018467381,-6.442659541284709,-6.169993051985608,-6.068917455723765,-5.963681056373404,-10.983812575598511,-8.879746354249734,-7.6995660321928945,-5.243170959966895,-4.811097497573892,-4.482352048712765,-11.225662125244545,-9.3813692227936,-7.506873201481508
2549,324.16183892919986,326.6122342732299,329.11072103604175,-4.938607992379442,-4.83571384889782,-4.736280436426688,-8.451900498052165,-7.906629414109437,-7.44954762395509,-5.478344908126182,-5.399642814967838,-5.315845020043902,-6.093483324351521,-5.556906842238004,-5.103409153567632,-10.820456046757828,-8.478077028145016,-7.4671604523748645
2550,1044.2117718514762,1058.813164476385,1072.7889979752847,-11.336687204517244,-9.748680656908975,-8.011575437963181,-9.29746661383888,-8.444916550968298,-8.031416999511253,-11.247804423075518,-9.73430146945999,-8.19838733722377,-6.363110244628891,-5.353356352759547,-4.874205572068338,-6.662759694641568,-6.515788792762075,-6.396370953343568
2551,583.506083697806,589.2330653338698,595.1578553374608,-6.1763885210051885,-6.026791199639922,-5.89846189987475,-6.822420416106034,-6.601404361929203,-6.401498877533619,-5.979177746404473,-5.865056614763759,-5.76045472181158,-4.28524926031676,-3.975242676711537,-3.691866969482375,-8.711192920146754,-7.17590012786498,-6.90163735269078
2552,1884.092907508155,1916.8251957461528,1948.0468122214606,-4.648046314531478,-4.578549698726417,-4.510384175344649,-11.14645752616468,-9.520832894717614,-7.962485599215658,-5.27123010568553,-5.174767277243707,-5.074286822119143,-8.118827435349088,-4.769323934628236,-3.8730600277266727,-11.116829813046719,-9.02320960319265,-6.921734448404087
2553,748.5375625996999,755.9799205607512,763.1268668661293,-11.310428025449463,-9.74902599378354,-8.069245524415773,-4.993254701700803,-4.890878530661811,-4.792177949514213,-6.386733193801099,-6.251741675134643,-6.131184637778116,-3.349995133304323,-3.1152958069335694,-2.9051938547264835,-11.136118168311835,-9.379274003101475,-7.752865679030563
2554,671.0150637037976,684.623253402555,698.5574512475617,-7.887963564915661,-6.67930691840554,-6.322682504322605,-6.179662301801591,-5.9065083645079755,-5.667960381275062,-11.21818588427098,-9.530310621108388,-8.093311732933902,-9.745064921917686,-6.544150029545855,-5.454557950365915,-6.354375241537423,-6.1535522244019605,-5.985811029399146
2555,1062.420544212014,1092.105567682839,1120.09619199894,-10.528789332368039,-7.331830605235867,-6.384495822582126,-10.918443443123525,-9.2220823182812,-8.246711612091545,-5.118382421033072,-5.02385531642984,-4.919478231379913,-8.83177016681002,-6.048554145692997,-5.257249851485201,-10.872179707878677,-9.088053030157802,-7.422281224936314
2556,2004.6293247384394,2033.8119711815,2065.3350127126664,-4.498827973861332,-4.435925387941345,-4.3679008216724515,-6.564691147028067,-6.336011872536833,-6.123103955787377,-10.968377261195386,-9.176919437410081,-7.159303937782555,-6.23195619078789,-4.031984103295519,-3.369234602122311,-10.886932065514731,-8.669850433310241,-6.481866433068415
2557,1285.4424258841177,1292.1671954834114,1298.5928835746688,-3.288873300589853,-3.2643843334094473,-3.235900168311814,-7.264617548503709,-7.071658660363424,-6.901599405372538,-11.077373858732537,-9.190415389126416,-7.359531476764482,-7.531107670135326,-4.882268095397433,-4.34074305126839,-4.998605924367709,-4.958643229026738,-4.921899643035338
2558,1057.6838525769128,1068.1177190049727,1078.5875213329991,-3.0710573295706496,-3.020780958105548,-2.9664093278554557,-8.786626289007861,-7.606512839162199,-7.176546243650249,-4.878999716099966,-4.817415661353229,-4.758319253479177,-10.821203303020269,-8.13227439824428,-5.420569455542698,-11.06750239001543,-9.104049614191771,-7.042539136262565
2559,1273.2118245785045,1324.8483487844194,1370.7164520996553,-4.739709943946937,-4.60347674732936,-4.454054396466839,-6.710914501476837,-6.4154258432987685,-6.104983712108324,-9.875404164067827,-7.13926957019582,-6.622061870279691,-4.053081812906972,-3.5423681759826784,-3.088957876512474,-10.216127392438812,-6.807572992426523,-5.865405720956896
2560,495.50253393878575,507.8997058057036,520.4066005638409,-10.972506056243919,-8.907591588912023,-6.606725709088618,-11.204325972182103,-9.567558195608152,-8.178148477295556,-3.5271029160891216,-3.373312371329693,-3.217653641806502,-3.49096884578996,-3.1264098582485857,-2.7596038367953444,-4.931431456526099,-4.779144804516754,-4.622811116566141
2561,1078.2679751587625,1083.6019381037381,1089.3336732765288,-10.77983234326365,-8.573673699264221,-6.47993688607853,-7.325632040685519,-7.073284503619446,-6.871929771713255,-3.387211386124231,-3.365861716887318,-3.3451237001361553,-10.16987171315059,-7.064766664827629,-5.023868824705277,-11.091162917385196,-9.103447623787407,-7.168689694025204
2562,680.6963115135881,689.2468563530427,697.1065917384758,-6.2848362998779175,-6.119837753095931,-5.971663807255752,-4.670013826060247,-4.538870010966453,-4.41993169848665,-7.02520651204263,-6.764508154806042,-6.557309712142112,-3.614041723136266,-3.3358205647339996,-3.0726957802656587,-11.230541184579923,-9.64649200747957,-8.002726197114768
2563,575.1254376160077,592.4256457160335,610.8902511049008,-5.213654072257659,-4.992435437885273,-4.779595478084566,-6.612878341390351,-6.26765029397479,-5.938234101806598,-6.177233831587721,-5.9749780652816415,-5.791173914892427,-4.982196295131639,-4.5504523417871106,-4.129767821074671,-6.096969098799612,-5.88762999303248,-5.693899131016171
2564,1190.4205078933228,1209.3480937523293,1227.9722671717343,-11.027106516671873,-9.241654570579495,-7.392138866748674,-8.475979495690185,-7.616502487685098,-7.216944816763113,-6.21487054714993,-6.02347505679727,-5.845527367571462,-3.769096243088411,-3.3310997766296215,-2.9528838098710546,-4.996377303831696,-4.935594256443759,-4.874322877321137
2565,1176.0039859895192,1200.1606712293524,1223.3617714197003,-10.557139645768059,-7.419410303550654,-5.92110596899485,-10.991059033634208,-9.202817491926222,-7.801912129700802,-5.815126319366935,-5.617197738409985,-5.440281761855386,-10.60833279679669,-7.828850542824279,-5.233018565664439,-4.6716556668389995,-4.595337615108312,-4.50910921571082
2566,1839.3825927732025,1863.7505254357968,1889.653312854736,-11.255759314271591,-9.472802072130236,-7.792318598083707,-7.212842475867923,-7.0111268904935615,-6.833927114797542,-5.460932598483829,-5.393617912901359,-5.336335393853423,-3.4089066244266304,-3.1443817717816867,-2.8887124561756683,-11.025636097998087,-9.266101586140605,-7.487645628206363
2567,713.5789272715558,721.5830059269089,729.4030050973715,-3.5901599798756427,-3.530365013285564,-3.4687933728495572,-11.314847971203744,-9.9005681034995,-8.729632109250897,-7.091666538503675,-6.628126976527126,-6.362086675526501,-10.367260306007466,-7.144788622739256,-5.557963976826475,-11.170787154429952,-9.317087560168527,-7.350222269622375
2568,1503.562272518685,1521.768154086928,1537.5886735351153,-7.558888945171547,-6.793926545210031,-6.557357234399231,-6.658538844765013,-6.573413330450374,-6.495986797020061,-5.192597976988241,-5.152979207383003,-5.105299755893224,-5.079518841013125,-4.822856517723141,-4.594657332449339,-11.035484591468673,-8.818892029201315,-7.066120193541319
2569,829.1622766810756,836.5529476073775,843.4661042514775,-6.129039548146631,-6.021121216285079,-5.934859168883708,-5.427192485274538,-5.331433620469988,-5.2298058724189005,-5.811890000767956,-5.739535142617098,-5.667701096083094,-5.157849731725141,-4.677607978710961,-4.322725544395735,-11.134331625856728,-9.626649604949955,-7.9033926756909985
2570,546.8097644349101,557.4111161889583,568.0442853082336,-10.813930012953348,-8.145165413700413,-6.840905341760881,-9.985101662285187,-8.694238219400695,-8.117644322245852,-6.301522390359873,-6.124963637955856,-5.967701893947189,-4.795170048031535,-4.443466685337725,-4.1065589164751035,-11.172639080234827,-9.599031963382176,-7.945335615233244
2571,943.9774160886602,956.8403191897319,968.5354765330634,-11.052404850185251,-9.42915045044213,-7.785415603497704,-5.7295958196597345,-5.6066101885336215,-5.483260916513593,-11.312229518738194,-9.69842159524938,-8.307900008591519,-3.81591736767159,-3.5408287226665363,-3.2771564741249217,-11.21459445690842,-9.591777641084665,-8.080214424667464
2572,1328.6744905027963,1352.068274038796,1374.2366823358004,-11.041897102290529,-9.120641161055342,-7.038324232565877,-11.160394779127731,-9.693347174305293,-8.200009852610666,-11.022783074324789,-9.152466787889985,-7.3478547182695895,-3.6486257957953896,-3.1424085224805585,-2.798680059604087,-4.556427317367959,-4.486513327758218,-4.418646596714977
2573,1484.730025005988,1497.668183670689,1512.440323119165,-11.249726685501804,-9.739230065962337,-8.025335768289299,-6.37277882840136,-6.2379408107583805,-6.115734325425807,-7.917632408105413,-7.181974458446569,-6.910293866879742,-5.984060668456671,-4.646290477243993,-4.091604266215241,-10.999518780343516,-9.258282111799605,-7.525007477958423
2574,417.010933536942,422.68180402983234,428.22529662922375,-11.075158340860899,-9.316248639098797,-7.643128352329974,-9.47276001573082,-8.600878712851499,-8.094061059258511,-6.182486839882964,-6.038126921761127,-5.9199999319552274,-4.571537811252018,-4.262131834817289,-3.9515768485591147,-7.109365489584879,-6.88845047617325,-6.7017704595260135
2575,2179.6959151084206,2229.909103520296,2280.6275558622706,-10.997480904930493,-8.822424408960096,-6.7556243483218825,-6.907667912748592,-6.618279305586834,-6.368888476118875,-4.355174526149174,-4.2622558291737125,-4.170849974992351,-10.579001002688296,-7.233903640442038,-4.532699657168903,-5.139756132180958,-5.029233859917119,-4.922142101181989
2576,738.6479612201388,744.604783054173,750.8646581367673,-11.297698726126361,-9.763725331316866,-8.278966909486213,-7.719486342556333,-7.469804777346495,-7.238766164029493,-6.390630754157886,-6.270972819288931,-6.162994223492874,-3.328097199663426,-3.123585300397145,-2.9470342514493484,-11.243863568044276,-9.688952477445701,-7.988940593826419
2577,846.4823450514336,880.1789676552297,916.1526049991087,-4.818099200639128,-4.553288675518731,-4.2891305828300785,-4.75758247160338,-4.46299297623941,-4.172027857318405,-6.971763796161089,-6.51599038282379,-6.190078838915623,-10.811980386548814,-8.131807438119306,-5.442219231760324,-4.882868975760932,-4.70572249527591,-4.5241258873071
2578,813.9984389539607,821.8736171920814,829.7664090396456,-6.121924864625728,-6.022996764816866,-5.931669073122148,-7.424685557486515,-7.248583053299165,-7.0715693525631895,-6.9417721138376045,-6.759435839571223,-6.61357343690773,-6.150196571107675,-5.577361291035029,-5.222839047051053,-11.208450815339575,-9.688894939933036,-8.151894106903141
2579,1402.348041554954,1424.274761268459,1446.7627998707171,-11.149343430959794,-9.257519786855537,-7.701163727333912,-8.351096141164412,-8.043203736759628,-7.812702682524387,-6.527776223178225,-6.435807882669253,-6.348937645524288,-6.0573778623754135,-5.444980032463231,-5.043802410348079,-10.86110648621906,-8.542511919258724,-6.98944295298658
